name	family	interaction	host name	host family	source
Geocoris borealis	Geocoridae	Associate:Consumer:Herbivore	Anacardium occidentale	Anacardiaceae	http://biodiversity.org.au/afd/taxa/b2337b5c-b6bb-48f5-a44a-86ee6d243c51
Geocoris elegantulus	Geocoridae	Associate:Consumer:Herbivore	Rhizophora stylosa	Rhizophoraceae	http://biodiversity.org.au/afd/taxa/047b3c3f-1061-4e51-83a6-a8ff6d4f9d46
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Citrullus lanatus	Cucurbitaceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Helianthus annuus	Asteraceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Lophostemon grandiflorus	Myrtaceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Medicago sativa	Fabaceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Oryza sativa	Poaceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Solanum tuberosum	Solanaceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Sorghum bicolor	Poaceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris lubra	Geocoridae	Associate:Consumer:Herbivore:Granivore	Vigna radiata	Fabaceae	http://biodiversity.org.au/afd/taxa/772d2c68-8df5-4d9c-a426-56fba3ff7bef
Geocoris provisus	Geocoridae	Associate:Consumer:Herbivore	Glycine max	Fabaceae	http://biodiversity.org.au/afd/taxa/95554323-48c8-4d6e-a2e2-511ebf69b656
Geoica lucifuga	Aphididae	Associate:Consumer:Herbivore:Sap feeder	Saccharum officinarum	Poaceae	http://biodiversity.org.au/afd/taxa/e8b3da3e-3a1d-4e16-bf93-5c210878c70f
Gilippus hostilis	Pentatomidae	Associate:Consumer:Herbivore	Leucopogon nutans	Ericaceae	http://biodiversity.org.au/afd/taxa/61e45649-c5d8-44e4-9b4d-6aae724f3176
Glaucias amyoti	Pentatomidae	Associate:Consumer:Herbivore	Ligustrum lucidum	Oleaceae	http://biodiversity.org.au/afd/taxa/b7d5f370-a95b-49d8-af0a-5abf2db7d632
Glycaspis aggregata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus haemastoma	Myrtaceae	http://biodiversity.org.au/afd/taxa/22f1a3bf-e454-43fa-81bb-e4579880fb42
Glycaspis aggregata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus rossii	Myrtaceae	http://biodiversity.org.au/afd/taxa/22f1a3bf-e454-43fa-81bb-e4579880fb42
Glycaspis amnicola	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus camaldulensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/45cf0f3f-026b-498b-9198-1865af052923
Glycaspis amnicola	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus polyanthemos	Myrtaceae	http://biodiversity.org.au/afd/taxa/45cf0f3f-026b-498b-9198-1865af052923
Glycaspis amplificata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus acmenoides	Myrtaceae	http://biodiversity.org.au/afd/taxa/a2ec1fe4-a4ac-4fbc-b87e-39aff3005c50
Glycaspis amydra	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus bridgesiana	Myrtaceae	http://biodiversity.org.au/afd/taxa/580d8592-af6c-4cf5-9915-c12dd3b11672
Glycaspis amydra	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus goniocalyx	Myrtaceae	http://biodiversity.org.au/afd/taxa/580d8592-af6c-4cf5-9915-c12dd3b11672
Glycaspis amydra	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus mannifera	Myrtaceae	http://biodiversity.org.au/afd/taxa/580d8592-af6c-4cf5-9915-c12dd3b11672
Glycaspis amydra	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus melliodora	Myrtaceae	http://biodiversity.org.au/afd/taxa/580d8592-af6c-4cf5-9915-c12dd3b11672
Glycaspis anomala	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus	Myrtaceae	http://biodiversity.org.au/afd/taxa/9faa025b-8e82-4cc8-b9bf-a182622e3082
Glycaspis anomala	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cambageana	Myrtaceae	http://biodiversity.org.au/afd/taxa/9faa025b-8e82-4cc8-b9bf-a182622e3082
Glycaspis anomala	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus largiflorens	Myrtaceae	http://biodiversity.org.au/afd/taxa/9faa025b-8e82-4cc8-b9bf-a182622e3082
Glycaspis anomala	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus microtheca	Myrtaceae	http://biodiversity.org.au/afd/taxa/9faa025b-8e82-4cc8-b9bf-a182622e3082
Glycaspis anomala	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus thozetiana	Myrtaceae	http://biodiversity.org.au/afd/taxa/9faa025b-8e82-4cc8-b9bf-a182622e3082
Glycaspis anota	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus miniata	Myrtaceae	http://biodiversity.org.au/afd/taxa/a1deee2e-c185-48c4-a9d2-9239eef09ad3
Glycaspis anota	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus phoenicea	Myrtaceae	http://biodiversity.org.au/afd/taxa/a1deee2e-c185-48c4-a9d2-9239eef09ad3
Glycaspis atkinsoni	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus similis	Myrtaceae	http://biodiversity.org.au/afd/taxa/031f5fb2-96f8-475e-afb5-30d554cba3a8
Glycaspis aurosala	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus ochrophloia	Myrtaceae	http://biodiversity.org.au/afd/taxa/e88bb004-1af3-486c-8606-1bed093ac605
Glycaspis aurosala	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus thozetiana	Myrtaceae	http://biodiversity.org.au/afd/taxa/e88bb004-1af3-486c-8606-1bed093ac605
Glycaspis australoraria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus amplifolia	Myrtaceae	http://biodiversity.org.au/afd/taxa/c281c263-2e20-4264-9cc2-3cb4296b3f44
Glycaspis australoraria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus punctata	Myrtaceae	http://biodiversity.org.au/afd/taxa/c281c263-2e20-4264-9cc2-3cb4296b3f44
Glycaspis australoraria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus tereticornis	Myrtaceae	http://biodiversity.org.au/afd/taxa/c281c263-2e20-4264-9cc2-3cb4296b3f44
Glycaspis baileyi	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus resinifera	Myrtaceae	http://biodiversity.org.au/afd/taxa/ab78d36e-7bf7-455b-b175-b904cd4ba1df
Glycaspis baileyi	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus robusta	Myrtaceae	http://biodiversity.org.au/afd/taxa/ab78d36e-7bf7-455b-b175-b904cd4ba1df
Glycaspis baileyi	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus saligna	Myrtaceae	http://biodiversity.org.au/afd/taxa/ab78d36e-7bf7-455b-b175-b904cd4ba1df
Glycaspis belua	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pauciflora	Myrtaceae	http://biodiversity.org.au/afd/taxa/f41533f5-699c-4e7d-9b47-1b21c60f5380
Glycaspis blakei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus camaldulensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/da1c9537-bf84-4717-ae0e-a00c32c06cf5
Glycaspis blakei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus tereticornis	Myrtaceae	http://biodiversity.org.au/afd/taxa/da1c9537-bf84-4717-ae0e-a00c32c06cf5
Glycaspis brimblecombei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus blakelyi	Myrtaceae	http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130
Glycaspis brimblecombei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus brassiana	Myrtaceae	http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130
Glycaspis brimblecombei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus bridgesiana	Myrtaceae	http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130
Glycaspis brimblecombei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus camaldulensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130
Glycaspis brimblecombei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus dealbata	Myrtaceae	http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130
Glycaspis brimblecombei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus mannifera	Myrtaceae	http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130
Glycaspis brimblecombei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus tereticornis	Myrtaceae	http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130
Glycaspis brunosa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus coccifera	Myrtaceae	http://biodiversity.org.au/afd/taxa/42f428aa-df11-4488-b505-ffb91bf1cecc
Glycaspis buxalis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus microtheca	Myrtaceae	http://biodiversity.org.au/afd/taxa/dcc2d9c5-3f99-4997-91df-7da63fe8a69d
Glycaspis cameloides	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus obliqua	Myrtaceae	http://biodiversity.org.au/afd/taxa/df9d0e36-8dfa-475e-9a3d-914d188a32f6
Glycaspis campbelli	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus aromaphloia	Myrtaceae	http://biodiversity.org.au/afd/taxa/8026c0e1-9654-4e13-b7eb-b7bf2cf70c12
Glycaspis campbelli	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cypellocarpa	Myrtaceae	http://biodiversity.org.au/afd/taxa/8026c0e1-9654-4e13-b7eb-b7bf2cf70c12
Glycaspis caurina	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus jensenii	Myrtaceae	http://biodiversity.org.au/afd/taxa/2e66339d-4750-4e2e-877a-09dbdafb3d50
Glycaspis cellula	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus regnans	Myrtaceae	http://biodiversity.org.au/afd/taxa/64474a47-228a-474c-9696-d8da925349d5
Glycaspis clivosa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus brachyandra	Myrtaceae	http://biodiversity.org.au/afd/taxa/d88537a7-2b29-4ceb-9cfb-5b8576118b78
Glycaspis cnecosia	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cambageana	Myrtaceae	http://biodiversity.org.au/afd/taxa/b5fa81fc-26d4-44dc-afb8-5da3b466f548
Glycaspis cnecosia	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus fibrosa	Myrtaceae	http://biodiversity.org.au/afd/taxa/b5fa81fc-26d4-44dc-afb8-5da3b466f548
Glycaspis collina	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus melanophloia	Myrtaceae	http://biodiversity.org.au/afd/taxa/61975d8e-dc90-47ed-9323-9217ab27aa85
Glycaspis collina	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus populnea	Myrtaceae	http://biodiversity.org.au/afd/taxa/61975d8e-dc90-47ed-9323-9217ab27aa85
Glycaspis confinis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus rudis	Myrtaceae	http://biodiversity.org.au/afd/taxa/591f4ebf-b6e7-4cdd-aa1b-3dd1a14f0e38
Glycaspis conflecta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus agglomerata	Myrtaceae	http://biodiversity.org.au/afd/taxa/0a0d0cdb-ef2b-4b9a-a8ea-e9660685e3a7
Glycaspis conflecta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus camfieldii	Myrtaceae	http://biodiversity.org.au/afd/taxa/0a0d0cdb-ef2b-4b9a-a8ea-e9660685e3a7
Glycaspis conflecta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus eugenioides	Myrtaceae	http://biodiversity.org.au/afd/taxa/0a0d0cdb-ef2b-4b9a-a8ea-e9660685e3a7
Glycaspis conflecta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus planchoniana	Myrtaceae	http://biodiversity.org.au/afd/taxa/0a0d0cdb-ef2b-4b9a-a8ea-e9660685e3a7
Glycaspis conflecta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus rossii	Myrtaceae	http://biodiversity.org.au/afd/taxa/0a0d0cdb-ef2b-4b9a-a8ea-e9660685e3a7
Glycaspis conserta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus burgessiana	Myrtaceae	http://biodiversity.org.au/afd/taxa/26ea2139-f3fc-42fe-9ac2-9011074beb97
Glycaspis conserta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus luehmanniana	Myrtaceae	http://biodiversity.org.au/afd/taxa/26ea2139-f3fc-42fe-9ac2-9011074beb97
Glycaspis conserta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus sieberi	Myrtaceae	http://biodiversity.org.au/afd/taxa/26ea2139-f3fc-42fe-9ac2-9011074beb97
Glycaspis constricta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus stricta	Myrtaceae	http://biodiversity.org.au/afd/taxa/c52899fc-ba13-46fe-9534-f8c645356cef
Glycaspis convallaria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus blakelyi	Myrtaceae	http://biodiversity.org.au/afd/taxa/932b7873-2480-4a30-bd8c-d6f5e11bad5f
Glycaspis cyanoreia	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cunninghamii	Myrtaceae	http://biodiversity.org.au/afd/taxa/0b00311f-190c-4632-a791-e8367cc8466d
Glycaspis cyanoreia	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus stricta	Myrtaceae	http://biodiversity.org.au/afd/taxa/0b00311f-190c-4632-a791-e8367cc8466d
Glycaspis cyrtoma	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus piperita	Myrtaceae	http://biodiversity.org.au/afd/taxa/3ae28d6e-b940-44e2-a154-5e4fb8183bca
Glycaspis cyta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pilularis	Myrtaceae	http://biodiversity.org.au/afd/taxa/8afeffd3-26a5-4738-b1f5-7a4597e0692d
Glycaspis deirada	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus	Myrtaceae	http://biodiversity.org.au/afd/taxa/30b5db1b-7617-47f8-b279-e539dd6860d2
Glycaspis deirada	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus dundasii	Myrtaceae	http://biodiversity.org.au/afd/taxa/30b5db1b-7617-47f8-b279-e539dd6860d2
Glycaspis dobsoni	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus viminalis	Myrtaceae	http://biodiversity.org.au/afd/taxa/df844976-ddff-49df-a73a-5916cea08a82
Glycaspis dreptodria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus nitida	Myrtaceae	http://biodiversity.org.au/afd/taxa/085300c6-2982-4914-a226-f6c6a05b74e2
Glycaspis dreptodria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pauciflora	Myrtaceae	http://biodiversity.org.au/afd/taxa/085300c6-2982-4914-a226-f6c6a05b74e2
Glycaspis dreptodria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pulchella	Myrtaceae	http://biodiversity.org.au/afd/taxa/085300c6-2982-4914-a226-f6c6a05b74e2
Glycaspis dreptodria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus radiata	Myrtaceae	http://biodiversity.org.au/afd/taxa/085300c6-2982-4914-a226-f6c6a05b74e2
Glycaspis dulcieana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus fibrosa	Myrtaceae	http://biodiversity.org.au/afd/taxa/feeec383-e6a9-45f0-b90f-955c8a82ec15
Glycaspis emphanes	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cambageana	Myrtaceae	http://biodiversity.org.au/afd/taxa/8c8a8855-1b85-4fd0-afaf-f889208aa937
Glycaspis encystis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus agglomerata	Myrtaceae	http://biodiversity.org.au/afd/taxa/7b98fd5f-53fb-4c4a-944c-1a3a428acf0e
Glycaspis endasa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus dives	Myrtaceae	http://biodiversity.org.au/afd/taxa/b3b99040-a30c-4fb6-a8fa-614d26991298
Glycaspis endasa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus radiata	Myrtaceae	http://biodiversity.org.au/afd/taxa/b3b99040-a30c-4fb6-a8fa-614d26991298
Glycaspis eremica	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus camaldulensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/2976eca9-36fe-4c52-93ab-cae81c92edd3
Glycaspis eucalypti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus rodwayi	Myrtaceae	http://biodiversity.org.au/afd/taxa/b219065b-12a2-4e41-a6ea-49f0765f4f9a
Glycaspis eucalypti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus viminalis	Myrtaceae	http://biodiversity.org.au/afd/taxa/b219065b-12a2-4e41-a6ea-49f0765f4f9a
Glycaspis exsertae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus exserta	Myrtaceae	http://biodiversity.org.au/afd/taxa/bdee10d8-db82-4001-8b02-f15153ca78cd
Glycaspis felicitaris	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus tetraptera	Myrtaceae	http://biodiversity.org.au/afd/taxa/b5523213-adfd-45a4-9916-d814b73d5ca6
Glycaspis flavilabris	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus goniocalyx	Myrtaceae	http://biodiversity.org.au/afd/taxa/509f798a-b8d8-45ff-8408-0916b64dc15c
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus argillacea	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cambageana	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus intertexta	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus leptophleba	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus microneura	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus microtheca	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus normantonensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus oligantha	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis froggatti	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus striaticalyx	Myrtaceae	http://biodiversity.org.au/afd/taxa/39eead4a-f00a-4389-9d83-069d5923d0ba
Glycaspis fuliginis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus elata	Myrtaceae	http://biodiversity.org.au/afd/taxa/6b988f62-35eb-4ca0-a415-00a405e4048c
Glycaspis fuliginis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus globoidea	Myrtaceae	http://biodiversity.org.au/afd/taxa/6b988f62-35eb-4ca0-a415-00a405e4048c
Glycaspis fuscovena	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus camaldulensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/4b1ad99d-0588-4ef6-b739-654aa80c9acc
Glycaspis fuscovena	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus leucoxylon	Myrtaceae	http://biodiversity.org.au/afd/taxa/4b1ad99d-0588-4ef6-b739-654aa80c9acc
Glycaspis fuscovena	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus odorata	Myrtaceae	http://biodiversity.org.au/afd/taxa/4b1ad99d-0588-4ef6-b739-654aa80c9acc
Glycaspis gradata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus	Myrtaceae	http://biodiversity.org.au/afd/taxa/9d15331b-c7d1-4156-84db-1cd6a77d2bc3
Glycaspis granulata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus botryoides	Myrtaceae	http://biodiversity.org.au/afd/taxa/11bad092-bc9b-4815-80ee-41510f9861bb
Glycaspis grapta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus jutsonii	Myrtaceae	http://biodiversity.org.au/afd/taxa/be179a6b-adca-49b9-977d-532d8a8d269c
Glycaspis grapta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus oleosa	Myrtaceae	http://biodiversity.org.au/afd/taxa/be179a6b-adca-49b9-977d-532d8a8d269c
Glycaspis hirsuta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cypellocarpa	Myrtaceae	http://biodiversity.org.au/afd/taxa/d1672307-7766-40ab-8a66-19fb69d5ff9c
Glycaspis hirsuta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pilularis	Myrtaceae	http://biodiversity.org.au/afd/taxa/d1672307-7766-40ab-8a66-19fb69d5ff9c
Glycaspis icterica	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus marginata	Myrtaceae	http://biodiversity.org.au/afd/taxa/8fdaa725-8a97-413b-807c-26acc472822a
Glycaspis ignea	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus deanei	Myrtaceae	http://biodiversity.org.au/afd/taxa/dec88b70-1093-4b99-9cff-69585aa3af5a
Glycaspis ignea	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus punctata	Myrtaceae	http://biodiversity.org.au/afd/taxa/dec88b70-1093-4b99-9cff-69585aa3af5a
Glycaspis immaceria	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus rossii	Myrtaceae	http://biodiversity.org.au/afd/taxa/6a60c733-7505-41f7-9d5c-f396ceb024e2
Glycaspis imponens	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus propinqua	Myrtaceae	http://biodiversity.org.au/afd/taxa/f83d714d-f4e2-4790-b222-9b9bd9c0d3c6
Glycaspis inclusa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus macrorhyncha	Myrtaceae	http://biodiversity.org.au/afd/taxa/a5561a9c-8fbf-40b0-a5a1-5e11ba211270
Glycaspis inclusa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus umbra	Myrtaceae	http://biodiversity.org.au/afd/taxa/a5561a9c-8fbf-40b0-a5a1-5e11ba211270
Glycaspis incomperta	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus exserta	Myrtaceae	http://biodiversity.org.au/afd/taxa/75aceead-f953-4d03-a4e4-9b00353c5f90
Glycaspis infucata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus leptopoda	Myrtaceae	http://biodiversity.org.au/afd/taxa/7bf764e9-62a5-4121-80e4-93c0113a27ed
Glycaspis inusitata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus bakeri	Myrtaceae	http://biodiversity.org.au/afd/taxa/8b222a79-117e-42b2-8cb5-96467aa5b6c6
Glycaspis johnsoni	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus blakelyi	Myrtaceae	http://biodiversity.org.au/afd/taxa/7ed4866a-36fb-41b7-8e5d-2680082ad1c8
Glycaspis johnsoni	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus dealbata	Myrtaceae	http://biodiversity.org.au/afd/taxa/7ed4866a-36fb-41b7-8e5d-2680082ad1c8
Glycaspis johnsoni	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus dwyeri	Myrtaceae	http://biodiversity.org.au/afd/taxa/7ed4866a-36fb-41b7-8e5d-2680082ad1c8
Glycaspis keremae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus exserta	Myrtaceae	http://biodiversity.org.au/afd/taxa/437ca48d-d1e0-44db-9ed9-8dd09f2f11dc
Glycaspis kurrajongensis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus paniculata	Myrtaceae	http://biodiversity.org.au/afd/taxa/d6bda364-d8fe-4b4f-a14f-4ff430a85839
Glycaspis lacustris	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus ovata	Myrtaceae	http://biodiversity.org.au/afd/taxa/0d1c3f51-5829-481d-8b8e-0c508f599c49
Glycaspis longaeva	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pulchella	Myrtaceae	http://biodiversity.org.au/afd/taxa/9449eb34-2279-474b-ae1b-f78f307b4c9b
Glycaspis lucrosa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus tetrodonta	Myrtaceae	http://biodiversity.org.au/afd/taxa/4fb0e54c-eafb-4665-96ba-5b721911bfea
