rank	count	USI
1=	1	00014232
1=	1	00014233
1=	1	00014234
1=	1	00014235
1=	1	00014236
1=	1	00014237
1=	1	00014238
1=	1	00014239
1=	1	00014240
1=	1	00014241
1=	1	00014242
1=	1	00014243
1=	1	00014244
1=	1	00014245
1=	1	00014246
1=	1	00014247
1=	1	00014248
1=	1	00014249
1=	1	00014250
1=	1	00014251
1=	1	00014252
1=	1	00014253
1=	1	00014254
1=	1	00014255
1=	1	00014256
1=	1	00014257
1=	1	00014258
1=	1	00014259
1=	1	00014260
1=	1	00014261
1=	1	00014262
1=	1	00014263
1=	1	00014264
1=	1	00014265
1=	1	00014266
1=	1	00014267
1=	1	00014268
1=	1	00014269
1=	1	00014270
1=	1	00014271
1=	1	00014272
1=	1	00014273
1=	1	00014274
1=	1	00014275
1=	1	00014276
1=	1	00014277
1=	1	00014278
1=	1	00014279
1=	1	00014280
1=	1	00014281
1=	1	00014282
1=	1	00014283
1=	1	00014284
1=	1	00014285
1=	1	00014286
1=	1	00014287
1=	1	00014288
1=	1	00014289
1=	1	00014290
1=	1	00014291
1=	1	00014292
1=	1	00014293
1=	1	00014294
1=	1	00014295
1=	1	00014296
1=	1	00014297
1=	1	00014298
1=	1	00014299
1=	1	00014300
1=	1	00014301
1=	1	00014302
1=	1	00014303
1=	1	00014304
1=	1	00014305
1=	1	00014306
1=	1	00014307
1=	1	00014308
1=	1	00014309
1=	1	00014310
1=	1	00014311
1=	1	00014312
1=	1	00014313
1=	1	00014314
1=	1	00014315
1=	1	00014316
1=	1	00014317
1=	1	00014318
1=	1	00014319
1=	1	00014320
1=	1	00014321
1=	1	00014322
1=	1	00014323
1=	1	00014324
1=	1	00014325
1=	1	00014326
1=	1	00014327
1=	1	00014328
1=	1	00014329
1=	1	00014330
1=	1	00014331
1=	1	00014332
1=	1	00014333
1=	1	00014334
1=	1	00014335
1=	1	00014336
1=	1	00014337
1=	1	00014338
1=	1	00014339
1=	1	00014340
1=	1	00014341
1=	1	00014342
1=	1	00014343
1=	1	00014344
1=	1	00014345
1=	1	00014346
1=	1	00014347
1=	1	00014348
1=	1	00014349
1=	1	00014350
1=	1	00014351
1=	1	00014352
1=	1	00014353
1=	1	00014354
1=	1	00014355
1=	1	00014356
1=	1	00014357
1=	1	00014358
1=	1	00014359
1=	1	00014360
1=	1	00014361
1=	1	00014362
1=	1	00014363
1=	1	00014364
1=	1	00014365
1=	1	00014366
1=	1	00014367
1=	1	00014368
1=	1	00014369
1=	1	00014370
1=	1	00014371
1=	1	00014372
1=	1	00014373
1=	1	00014374
1=	1	00014375
1=	1	00014376
1=	1	00014377
1=	1	00014378
1=	1	00014379
1=	1	00014380
1=	1	00014381
1=	1	00014382
1=	1	00014383
1=	1	00014384
1=	1	00014385
1=	1	00014386
1=	1	00014387
1=	1	00014388
1=	1	00014389
1=	1	00014390
1=	1	00014391
1=	1	00014392
1=	1	00014402
1=	1	00014403
1=	1	00014404
1=	1	00014405
1=	1	00014406
1=	1	00014407
1=	1	00014408
1=	1	00014409
1=	1	00014410
1=	1	00014411
1=	1	00014412
1=	1	00014413
1=	1	00014414
1=	1	00014415
1=	1	00014416
1=	1	00014417
1=	1	00014418
1=	1	00014419
1=	1	00014420
1=	1	00014421
1=	1	00014422
1=	1	00014423
1=	1	00014424
1=	1	00014425
1=	1	00014426
1=	1	00014427
1=	1	00014428
1=	1	00014429
1=	1	00014430
1=	1	00014431
1=	1	00014432
1=	1	00014433
1=	1	00014434
1=	1	00014435
1=	1	00014436
1=	1	00014437
1=	1	00014438
1=	1	00014439
1=	1	00014440
1=	1	00014441
1=	1	00014442
1=	1	00014443
1=	1	00014444
1=	1	00014445
1=	1	00014446
1=	1	00014447
1=	1	00014448
1=	1	00014449
1=	1	00014450
1=	1	00014451
1=	1	00014462
1=	1	00014463
1=	1	00014464
1=	1	00014465
1=	1	00014466
1=	1	00014467
1=	1	00014468
1=	1	00014469
1=	1	00014470
1=	1	00014471
1=	1	00014472
1=	1	00014473
1=	1	00014474
1=	1	00014475
1=	1	00014476
1=	1	00014477
1=	1	00014478
1=	1	00014479
1=	1	00014480
1=	1	00014481
1=	1	00014482
1=	1	00014483
1=	1	00014484
1=	1	00014485
1=	1	00014486
1=	1	00014487
1=	1	00014488
1=	1	00014489
1=	1	00014490
1=	1	00014491
1=	1	00014492
1=	1	00014493
1=	1	00014494
1=	1	00014495
1=	1	00014496
1=	1	00014497
1=	1	00014498
1=	1	00014499
1=	1	00014500
1=	1	00014501
1=	1	00014502
1=	1	00014503
1=	1	00014504
1=	1	00014505
1=	1	00014506
1=	1	00014507
1=	1	00014508
1=	1	00014509
1=	1	00014510
1=	1	00014511
1=	1	00014512
1=	1	00014513
1=	1	00014514
1=	1	00014515
1=	1	00014516
1=	1	00014517
1=	1	00014518
1=	1	00014519
1=	1	00014520
1=	1	00014521
1=	1	00014522
1=	1	00014523
1=	1	00014524
1=	1	00014525
1=	1	00014526
1=	1	00014527
1=	1	00014528
1=	1	00014529
1=	1	00014530
1=	1	00014531
1=	1	00014532
1=	1	00014533
1=	1	00014534
1=	1	00014535
1=	1	00014536
1=	1	00014537
1=	1	00014538
1=	1	00014539
1=	1	00014540
1=	1	00014541
1=	1	00014542
1=	1	00014543
1=	1	00014544
1=	1	00014545
1=	1	00014546
1=	1	00014547
1=	1	00014548
1=	1	00014549
1=	1	00014550
1=	1	00014551
1=	1	00014552
1=	1	00014553
1=	1	00014554
1=	1	00014555
1=	1	00014556
1=	1	00014557
1=	1	00014561
1=	1	00014562
1=	1	00014563
1=	1	00014564
1=	1	00014565
1=	1	00014566
1=	1	00014567
1=	1	00014568
1=	1	00014569
1=	1	00014570
1=	1	00014571
1=	1	00014572
1=	1	00014573
1=	1	00014574
1=	1	00014575
1=	1	00014576
1=	1	00014577
1=	1	00014578
1=	1	00014579
1=	1	00014580
1=	1	00014581
1=	1	00014582
1=	1	00014583
1=	1	00014584
1=	1	00014585
1=	1	00014586
1=	1	00014587
1=	1	00014588
1=	1	00014589
1=	1	00014590
1=	1	00014591
1=	1	00014592
1=	1	00014593
1=	1	00014594
1=	1	00014595
1=	1	00014596
1=	1	00014597
1=	1	00014598
1=	1	00014599
1=	1	00014600
1=	1	00014601
1=	1	00014602
1=	1	00014603
1=	1	00014604
1=	1	00014605
1=	1	00014606
1=	1	00014607
1=	1	00014608
1=	1	00014609
1=	1	00014610
1=	1	00014611
1=	1	00014612
1=	1	00014613
1=	1	00014614
1=	1	00014615
1=	1	00014616
1=	1	00014617
1=	1	00014618
1=	1	00014619
1=	1	00014621
1=	1	00014622
1=	1	00014623
1=	1	00014624
1=	1	00014625
1=	1	00014626
1=	1	00014627
1=	1	00014628
1=	1	00014629
1=	1	00014630
1=	1	00014631
1=	1	00014632
1=	1	00014633
1=	1	00014634
1=	1	00014635
1=	1	00014636
1=	1	00014637
1=	1	00014638
1=	1	00014639
1=	1	00014640
1=	1	00014641
1=	1	00014642
1=	1	00014643
1=	1	00014644
1=	1	00014646
1=	1	00014647
1=	1	00014648
1=	1	00014649
1=	1	00014650
1=	1	00014651
1=	1	00014652
1=	1	00014653
1=	1	00014654
1=	1	00014655
1=	1	00014656
1=	1	00014657
1=	1	00014658
1=	1	00014659
1=	1	00014660
1=	1	00014661
1=	1	00014662
1=	1	00014663
1=	1	00014664
1=	1	00014665
1=	1	00014666
1=	1	00014667
1=	1	00014668
1=	1	00014669
1=	1	00014670
1=	1	00014671
1=	1	00014672
1=	1	00014673
1=	1	00014674
1=	1	00014675
1=	1	00014676
1=	1	00014677
1=	1	00014678
1=	1	00014679
1=	1	00014680
1=	1	00014681
1=	1	00014682
1=	1	00014683
1=	1	00014684
1=	1	00014685
1=	1	00014686
1=	1	00014687
1=	1	00014688
1=	1	00014689
1=	1	00014690
1=	1	00014691
1=	1	00014692
1=	1	00014693
1=	1	00014694
1=	1	00014695
1=	1	00014696
1=	1	00014697
1=	1	00014698
1=	1	00014699
1=	1	00014700
1=	1	00014701
1=	1	00014702
1=	1	00014703
1=	1	00014704
1=	1	00014705
1=	1	00014706
1=	1	00014707
1=	1	00014708
1=	1	00014709
1=	1	00014710
1=	1	00014711
1=	1	00014712
1=	1	00014713
1=	1	00014714
1=	1	00014715
1=	1	00014716
1=	1	00014717
1=	1	00014718
1=	1	00014719
1=	1	00014720
1=	1	00014721
1=	1	00014722
1=	1	00014723
1=	1	00014724
1=	1	00014725
1=	1	00014726
1=	1	00014727
1=	1	00014728
1=	1	00014729
1=	1	00014730
1=	1	00014731
1=	1	00014732
1=	1	00014733
1=	1	00014734
1=	1	00014735
1=	1	00014736
1=	1	00014737
1=	1	00014738
1=	1	00014739
1=	1	00014740
1=	1	00014741
1=	1	00014742
1=	1	00014743
1=	1	00014744
1=	1	00014745
1=	1	00014746
1=	1	00014747
1=	1	00014748
1=	1	00014749
1=	1	00014750
1=	1	00014751
1=	1	00014752
1=	1	00014753
1=	1	00014754
1=	1	00014755
1=	1	00014756
1=	1	00014757
1=	1	00014758
1=	1	00014759
1=	1	00014760
1=	1	00014761
1=	1	00014762
1=	1	00014763
1=	1	00014764
1=	1	00014765
1=	1	00014766
1=	1	00014767
1=	1	00014768
1=	1	00014769
1=	1	00014770
1=	1	00014771
1=	1	00014772
1=	1	00014773
1=	1	00014774
1=	1	00014775
1=	1	00014776
1=	1	00014777
1=	1	00014778
1=	1	00014779
1=	1	00014780
1=	1	00014781
1=	1	00014782
1=	1	00014783
1=	1	00014784
1=	1	00014785
1=	1	00014786
1=	1	00014787
1=	1	00014788
1=	1	00014789
1=	1	00014790
1=	1	00014791
1=	1	00014792
1=	1	00014793
1=	1	00014794
1=	1	00014795
1=	1	00014796
1=	1	00014797
1=	1	00014798
1=	1	00014799
1=	1	00014800
1=	1	00014801
1=	1	00014802
1=	1	00014803
1=	1	00014804
1=	1	00014805
1=	1	00014806
1=	1	00014807
1=	1	00014808
1=	1	00014809
1=	1	00014810
1=	1	00014811
1=	1	00014812
1=	1	00014813
1=	1	00014814
1=	1	00014815
1=	1	00014816
1=	1	00014817
1=	1	00014818
1=	1	00014819
1=	1	00014820
1=	1	00014821
1=	1	00014822
1=	1	00014823
1=	1	00014824
1=	1	00014825
1=	1	00014826
1=	1	00014827
1=	1	00014828
1=	1	00014829
1=	1	00014830
1=	1	00014831
1=	1	00014832
1=	1	00014834
1=	1	00014835
1=	1	00014836
1=	1	00014837
1=	1	00014838
1=	1	00014839
1=	1	00014840
1=	1	00014841
1=	1	00014842
1=	1	00014843
1=	1	00014844
1=	1	00014845
1=	1	00014846
1=	1	00014847
1=	1	00014848
1=	1	00014849
1=	1	00014850
1=	1	00014851
1=	1	00014852
1=	1	00014853
1=	1	00014854
1=	1	00014855
1=	1	00014856
1=	1	00014857
1=	1	00014858
1=	1	00014859
1=	1	00014860
1=	1	00014861
1=	1	00014862
1=	1	00014863
1=	1	00014864
1=	1	00014865
1=	1	00014866
1=	1	00014867
1=	1	00014868
1=	1	00014869
1=	1	00014870
1=	1	00014871
1=	1	00014872
1=	1	00014873
1=	1	00014874
1=	1	00014875
1=	1	00014877
1=	1	00014878
1=	1	00014879
1=	1	00014880
1=	1	00014881
1=	1	00014882
1=	1	00014883
1=	1	00014884
1=	1	00014885
1=	1	00014886
1=	1	00014887
1=	1	00014888
1=	1	00014889
1=	1	00014890
1=	1	00014891
1=	1	00014892
1=	1	00014893
1=	1	00014894
1=	1	00014895
1=	1	00014896
1=	1	00014897
1=	1	00014898
1=	1	00014899
1=	1	00014900
1=	1	00014901
1=	1	00014902
1=	1	00014903
1=	1	00014904
1=	1	00014905
1=	1	00014906
1=	1	00014907
1=	1	00014908
1=	1	00014909
1=	1	00014910
1=	1	00014911
1=	1	00014912
1=	1	00014913
1=	1	00014914
1=	1	00014915
1=	1	00014916
1=	1	00014917
1=	1	00014918
1=	1	00014919
1=	1	00014920
1=	1	00014921
1=	1	00014922
1=	1	00014923
1=	1	00014924
1=	1	00014925
1=	1	00014926
1=	1	00014927
1=	1	00014928
1=	1	00014929
1=	1	00014930
1=	1	00014931
1=	1	00014932
1=	1	00014933
1=	1	00014934
1=	1	00014935
1=	1	00014936
1=	1	00014937
1=	1	00014938
1=	1	00014939
1=	1	00014940
1=	1	00014941
1=	1	00014942
1=	1	00014943
1=	1	00014944
1=	1	00014945
1=	1	00014946
1=	1	00014947
1=	1	00014948
1=	1	00014949
1=	1	00014950
1=	1	00014951
1=	1	00014952
1=	1	00014953
1=	1	00014954
1=	1	00014955
1=	1	00014956
1=	1	00014957
1=	1	00014958
1=	1	00014959
1=	1	00014960
1=	1	00014961
1=	1	00014962
1=	1	00014963
1=	1	00014964
1=	1	00014965
1=	1	00014966
1=	1	00014967
1=	1	00014968
1=	1	00014969
1=	1	00014970
1=	1	00014971
1=	1	00014972
1=	1	00014973
1=	1	00014974
1=	1	00014975
1=	1	00014976
1=	1	00014977
1=	1	00014978
1=	1	00014979
1=	1	00014980
1=	1	00014981
1=	1	00014982
1=	1	00014983
1=	1	00014984
1=	1	00014985
1=	1	00014986
1=	1	00014987
1=	1	00014988
1=	1	00014989
1=	1	00014990
1=	1	00014991
1=	1	00014992
1=	1	00014993
1=	1	00014994
1=	1	00014995
1=	1	00014996
1=	1	00014997
1=	1	00014998
1=	1	00014999
1=	1	00015000
1=	1	00015001
1=	1	00015002
1=	1	00015003
1=	1	00015004
1=	1	00015005
1=	1	00015006
1=	1	00015007
1=	1	00015008
1=	1	00015009
1=	1	00015010
1=	1	00015011
1=	1	00015012
1=	1	00015013
1=	1	00015014
1=	1	00015015
1=	1	00015016
1=	1	00015017
1=	1	00015018
1=	1	00015019
1=	1	00015020
1=	1	00015021
1=	1	00015022
1=	1	00015023
1=	1	00015024
1=	1	00015025
1=	1	00015026
1=	1	00015027
1=	1	00015028
1=	1	00015029
1=	1	00015030
1=	1	00015031
1=	1	00015032
1=	1	00015033
1=	1	00015034
1=	1	00015035
1=	1	00015036
1=	1	00015037
1=	1	00015038
1=	1	00015039
1=	1	00015040
1=	1	00015041
1=	1	00015042
1=	1	00015043
1=	1	00015044
1=	1	00015045
1=	1	00015046
1=	1	00015047
1=	1	00015048
1=	1	00015049
1=	1	00015050
1=	1	00015051
1=	1	00015052
1=	1	00015053
1=	1	00015054
1=	1	00015055
1=	1	00015056
1=	1	00015057
1=	1	00015058
1=	1	00015059
1=	1	00015060
1=	1	00015061
1=	1	00015062
1=	1	00015063
1=	1	00015064
1=	1	00015065
1=	1	00015066
1=	1	00015067
1=	1	00015068
1=	1	00015069
1=	1	00015070
1=	1	00015071
1=	1	00015072
1=	1	00015073
1=	1	00015074
1=	1	00015075
1=	1	00015076
1=	1	00015077
1=	1	00015078
1=	1	00015079
1=	1	00015080
1=	1	00015081
1=	1	00015082
1=	1	00015083
1=	1	00015084
1=	1	00015085
1=	1	00015086
1=	1	00015087
1=	1	00015088
1=	1	00015089
1=	1	00015090
1=	1	00015091
1=	1	00015092
1=	1	00015093
1=	1	00015094
1=	1	00015095
1=	1	00015096
1=	1	00015097
1=	1	00015098
1=	1	00015099
1=	1	00015100
1=	1	00015101
1=	1	00015102
1=	1	00015103
1=	1	00015104
1=	1	00015105
1=	1	00015106
1=	1	00015107
1=	1	00015108
1=	1	00015109
1=	1	00015110
1=	1	00015111
1=	1	00015112
1=	1	00015113
1=	1	00015114
1=	1	00015115
1=	1	00015116
1=	1	00015117
1=	1	00015118
1=	1	00015119
1=	1	00015120
1=	1	00015121
1=	1	00015122
1=	1	00015123
1=	1	00015124
1=	1	00015125
1=	1	00015126
1=	1	00015127
1=	1	00015128
1=	1	00015129
1=	1	00015130
1=	1	00015131
1=	1	00015132
1=	1	00015133
1=	1	00015134
1=	1	00015135
1=	1	00015136
1=	1	00015137
1=	1	00015138
1=	1	00015139
1=	1	00015140
1=	1	00015141
1=	1	00015142
1=	1	00015143
1=	1	00015144
1=	1	00015145
1=	1	00015146
1=	1	00015147
1=	1	00015148
1=	1	00015149
1=	1	00015150
1=	1	00015151
1=	1	00015152
1=	1	00015153
1=	1	00015154
1=	1	00015157
1=	1	00015159
1=	1	00015160
1=	1	00015161
1=	1	00015162
1=	1	00015163
1=	1	00015164
1=	1	00015165
1=	1	00015166
1=	1	00015167
1=	1	00015168
1=	1	00015169
1=	1	00015170
1=	1	00015171
1=	1	00015172
1=	1	00015173
1=	1	00015174
1=	1	00015175
1=	1	00015176
1=	1	00015211
1=	1	00015212
1=	1	00015213
1=	1	00015214
1=	1	00015215
1=	1	00015216
1=	1	00015217
1=	1	00015218
1=	1	00015219
1=	1	00015220
1=	1	00015221
1=	1	00015222
1=	1	00015223
1=	1	00015224
1=	1	00015225
1=	1	00015226
1=	1	00015227
1=	1	00015228
1=	1	00015229
1=	1	00015230
1=	1	00015231
1=	1	00015232
1=	1	00015233
1=	1	00015234
1=	1	00015235
1=	1	00015236
1=	1	00015237
1=	1	00015238
1=	1	00015239
1=	1	00015240
1=	1	00015241
1=	1	00015242
1=	1	00015243
1=	1	00015244
1=	1	00015245
1=	1	00015246
1=	1	00015247
1=	1	00015248
1=	1	00015249
1=	1	00015250
1=	1	00015251
1=	1	00015252
1=	1	00015253
1=	1	00015254
1=	1	00015255
1=	1	00015256
1=	1	00015257
1=	1	00015258
1=	1	00015259
1=	1	00015260
1=	1	00015271
1=	1	00015272
1=	1	00015273
1=	1	00015274
1=	1	00015275
1=	1	00015276
1=	1	00015277
1=	1	00015278
1=	1	00015279
1=	1	00015280
1=	1	00015281
1=	1	00015282
1=	1	00015283
1=	1	00015284
1=	1	00015285
1=	1	00015286
1=	1	00015287
1=	1	00015288
1=	1	00015289
1=	1	00015290
1=	1	00015291
1=	1	00015292
1=	1	00015293
1=	1	00015294
1=	1	00015295
1=	1	00015296
1=	1	00015297
1=	1	00015309
1=	1	00015310
1=	1	00015311
1=	1	00015312
1=	1	00015313
1=	1	00015314
1=	1	00015315
1=	1	00015316
1=	1	00015317
1=	1	00015318
1=	1	00015319
1=	1	00015320
1=	1	00015321
1=	1	00015322
1=	1	00015323
1=	1	00015324
1=	1	00015325
1=	1	00015346
1=	1	00015347
1=	1	00015348
1=	1	00015349
1=	1	00015350
1=	1	00015356
1=	1	00015357
1=	1	00015358
1=	1	00015359
1=	1	00015360
1=	1	00015361
1=	1	00015362
1=	1	00015363
1=	1	00015364
1=	1	00015365
1=	1	00015366
1=	1	00015367
1=	1	00015368
1=	1	00015369
1=	1	00015370
1=	1	00015371
1=	1	00015372
1=	1	00015373
1=	1	00015374
1=	1	00015375
1=	1	00015376
1=	1	00015377
1=	1	00015378
1=	1	00015379
1=	1	00015380
1=	1	00015381
1=	1	00015382
1=	1	00015383
1=	1	00015454
1=	1	00015455
1=	1	00015456
1=	1	00015457
1=	1	00015458
1=	1	00015459
1=	1	00015460
1=	1	00015461
1=	1	00015462
1=	1	00015463
1=	1	00015464
1=	1	00015465
1=	1	00015466
1=	1	00015467
1=	1	00015468
1=	1	00015469
1=	1	00015470
1=	1	00015471
1=	1	00015472
1=	1	00015473
1=	1	00015474
1=	1	00015475
1=	1	00015476
1=	1	00015478
1=	1	00015479
1=	1	00015480
1=	1	00015481
1=	1	00015483
1=	1	00015484
1=	1	00015485
1=	1	00015486
1=	1	00015487
1=	1	00015488
1=	1	00015489
1=	1	00015490
1=	1	00015491
1=	1	00015492
1=	1	00015493
1=	1	00015494
1=	1	00015495
1=	1	00015496
1=	1	00015497
1=	1	00015498
1=	1	00015499
1=	1	00015500
1=	1	00015501
1=	1	00015502
1=	1	00015503
1=	1	00015504
1=	1	00015505
1=	1	00015506
1=	1	00015507
1=	1	00015508
1=	1	00015509
1=	1	00015510
1=	1	00015511
1=	1	00015512
1=	1	00015513
1=	1	00015514
1=	1	00015515
1=	1	00015516
1=	1	00015517
1=	1	00015518
1=	1	00015519
1=	1	00015536
1=	1	00015537
1=	1	00015538
1=	1	00015539
1=	1	00015540
1=	1	00015541
1=	1	00015542
1=	1	00015553
1=	1	00015554
1=	1	00021372
1=	1	00022881
1=	1	00022882
1=	1	00022883
1=	1	00022884
1=	1	00022885
1=	1	00022886
1=	1	00022887
1=	1	00022888
1=	1	00022889
1=	1	00022890
1=	1	00022891
1=	1	00022892
1=	1	00022893
1=	1	00022894
1=	1	00022895
1=	1	00022896
1=	1	00022897
1=	1	00022898
1=	1	00022899
1=	1	00022900
1=	1	00022901
1=	1	00022902
1=	1	00022903
1=	1	00022904
1=	1	00022905
1=	1	00022906
1=	1	00022907
1=	1	00022908
1=	1	00022909
1=	1	00022910
1=	1	00022911
1=	1	00022912
1=	1	00022913
1=	1	00022914
1=	1	00022915
1=	1	00022916
1=	1	00022917
1=	1	00022918
1=	1	00022919
1=	1	00022920
1=	1	00022921
1=	1	00022922
1=	1	00022923
1=	1	00022924
1=	1	00022925
1=	1	00022926
1=	1	00022927
1=	1	00022928
1=	1	00022929
1=	1	00022930
1=	1	00022931
1=	1	00022932
1=	1	00022933
1=	1	00022934
1=	1	00022935
1=	1	00022936
1=	1	00022937
1=	1	00022938
1=	1	00022939
1=	1	00022940
1=	1	00022941
1=	1	00022942
1=	1	00022943
1=	1	00022944
1=	1	00022945
1=	1	00022946
1=	1	00022947
1=	1	00022948
1=	1	00022949
1=	1	00022950
1=	1	00022951
1=	1	00022952
1=	1	00022953
1=	1	00022954
1=	1	00022955
1=	1	00022956
1=	1	00022957
1=	1	00022958
1=	1	00022959
1=	1	00022960
1=	1	00022961
1=	1	00022962
1=	1	00022963
1=	1	00022964
1=	1	00022965
1=	1	00022966
1=	1	00022967
1=	1	00022968
1=	1	00022969
1=	1	00022970
1=	1	00022971
1=	1	00022972
1=	1	00022973
1=	1	00022974
1=	1	00022975
1=	1	00022976
1=	1	00022977
1=	1	00022978
1=	1	00022979
1=	1	00022980
1=	1	00022981
1=	1	00022982
1=	1	00022983
1=	1	00022984
1=	1	00022985
1=	1	00022986
1=	1	00022987
1=	1	00022988
1=	1	00022989
1=	1	00022990
1=	1	00022991
1=	1	00022992
1=	1	00022993
1=	1	00022994
1=	1	00022995
1=	1	00022996
1=	1	00022997
1=	1	00022998
1=	1	00022999
1=	1	00023000
1=	1	00023001
1=	1	00023002
1=	1	00023003
1=	1	00023004
1=	1	00023005
1=	1	00023006
1=	1	00023007
1=	1	00023008
1=	1	00023009
1=	1	00023010
1=	1	00023011
1=	1	00023012
1=	1	00023013
1=	1	00023014
1=	1	00023015
1=	1	00023016
1=	1	00023017
1=	1	00023018
1=	1	00023019
1=	1	00023020
1=	1	00023021
1=	1	00023022
1=	1	00023023
1=	1	00023024
1=	1	00023025
1=	1	00023026
1=	1	00023027
1=	1	00023028
1=	1	00023029
1=	1	00023030
1=	1	00023031
1=	1	00023032
1=	1	00023033
1=	1	00023034
1=	1	00023035
1=	1	00023036
1=	1	00023037
1=	1	00023038
1=	1	00023039
1=	1	00023040
1=	1	00023041
1=	1	00023042
1=	1	00023043
1=	1	00023044
1=	1	00023045
1=	1	00023046
1=	1	00023047
1=	1	00023048
1=	1	00023049
1=	1	00023050
1=	1	00023051
1=	1	00023052
1=	1	00023053
1=	1	00023054
1=	1	00023055
1=	1	00023057
1=	1	00023058
1=	1	00023059
1=	1	00023060
1=	1	00023061
1=	1	00023062
1=	1	00023063
1=	1	00023064
1=	1	00023065
1=	1	00023066
1=	1	00023067
1=	1	00023068
1=	1	00023069
1=	1	00023070
1=	1	00023071
1=	1	00023072
1=	1	00023073
1=	1	00023074
1=	1	00023075
1=	1	00023076
1=	1	00023077
1=	1	00023078
1=	1	00023079
1=	1	00023080
1=	1	00023081
1=	1	00023082
1=	1	00023083
1=	1	00023084
1=	1	00023085
1=	1	00023087
1=	1	00023088
1=	1	00023089
1=	1	00023090
1=	1	00023091
1=	1	00023092
1=	1	00023093
1=	1	00023094
1=	1	00023095
1=	1	00023096
1=	1	00023097
1=	1	00023098
1=	1	00023099
1=	1	00023100
1=	1	00023101
1=	1	00023102
1=	1	00023103
1=	1	00023104
1=	1	00023105
1=	1	00023106
1=	1	00023107
1=	1	00023108
1=	1	00023109
1=	1	00023110
1=	1	00023111
1=	1	00023112
1=	1	00023113
1=	1	00023114
1=	1	00023115
1=	1	00023116
1=	1	00023117
1=	1	00023118
1=	1	00023119
1=	1	00023120
1=	1	00023121
1=	1	00023122
1=	1	00023123
1=	1	00023124
1=	1	00023125
1=	1	00023126
1=	1	00023127
1=	1	00023128
1=	1	00023129
1=	1	00023130
1=	1	00023131
1=	1	00023132
1=	1	00023133
1=	1	00023134
1=	1	00023135
1=	1	00023136
1=	1	00023137
1=	1	00023138
1=	1	00023139
1=	1	00023140
1=	1	00023141
1=	1	00023142
1=	1	00023143
1=	1	00023144
1=	1	00023145
1=	1	00023146
1=	1	00023147
1=	1	00023148
1=	1	00023149
1=	1	00023150
1=	1	00023151
1=	1	00023152
1=	1	00023153
1=	1	00023154
1=	1	00023155
1=	1	00023156
1=	1	00023157
1=	1	00023158
1=	1	00023159
1=	1	00023160
1=	1	00023161
1=	1	00023162
1=	1	00023163
1=	1	00023164
1=	1	00023165
1=	1	00023166
1=	1	00023167
1=	1	00023168
1=	1	00023169
1=	1	00023170
1=	1	00023171
1=	1	00023172
1=	1	00023173
1=	1	00023174
1=	1	00023175
1=	1	00023176
1=	1	00023177
1=	1	00023178
1=	1	00023179
1=	1	00023180
1=	1	00023181
1=	1	00023182
1=	1	00023183
1=	1	00023184
1=	1	00023185
1=	1	00023186
1=	1	00023187
1=	1	00023188
1=	1	00023189
1=	1	00023190
1=	1	00023191
1=	1	00023192
1=	1	00023193
1=	1	00023194
1=	1	00023195
1=	1	00023196
1=	1	00023197
1=	1	00023198
1=	1	00023199
1=	1	00023200
1=	1	00023201
1=	1	00023202
1=	1	00023203
1=	1	00023204
1=	1	00023205
1=	1	00023206
1=	1	00023207
1=	1	00023208
1=	1	00023209
1=	1	00023210
1=	1	00023211
1=	1	00023212
1=	1	00023213
1=	1	00023214
1=	1	00023215
1=	1	00023216
1=	1	00023217
1=	1	00023218
1=	1	00023219
1=	1	00023220
1=	1	00023221
1=	1	00023222
1=	1	00023223
1=	1	00023224
1=	1	00023225
1=	1	00023226
1=	1	00023227
1=	1	00023228
1=	1	00023229
1=	1	00023230
1=	1	00023231
1=	1	00023232
1=	1	00023233
1=	1	00023234
1=	1	00023235
1=	1	00023236
1=	1	00023237
1=	1	00023238
1=	1	00023239
1=	1	00023240
1=	1	00023241
1=	1	00023242
1=	1	00023243
1=	1	00023244
1=	1	00023245
1=	1	00023246
1=	1	00023247
1=	1	00023248
1=	1	00023249
1=	1	00023250
1=	1	00023251
1=	1	00023252
1=	1	00023253
1=	1	00023254
1=	1	00023255
1=	1	00023256
1=	1	00023257
1=	1	00023258
1=	1	00023259
1=	1	00023260
1=	1	00023261
1=	1	00023262
1=	1	00023263
1=	1	00023264
1=	1	00023265
1=	1	00023266
1=	1	00023267
1=	1	00023268
1=	1	00023269
1=	1	00023270
1=	1	00023271
1=	1	00023272
1=	1	00023273
1=	1	00023274
1=	1	00023275
1=	1	00023276
1=	1	00023277
1=	1	00023278
1=	1	00023279
1=	1	00023280
1=	1	00023281
1=	1	00023282
1=	1	00023283
1=	1	00023284
1=	1	00023285
1=	1	00023286
1=	1	00023287
1=	1	00023288
1=	1	00023289
1=	1	00023290
1=	1	00023291
1=	1	00023292
1=	1	00023293
1=	1	00023294
1=	1	00023295
1=	1	00023296
1=	1	00023297
1=	1	00023298
1=	1	00023299
1=	1	00023300
1=	1	00023301
1=	1	00023302
1=	1	00023303
1=	1	00023304
1=	1	00023305
1=	1	00023306
1=	1	00023307
1=	1	00023308
1=	1	00023309
1=	1	00023310
1=	1	00023311
1=	1	00023312
1=	1	00023313
1=	1	00023314
1=	1	00023315
1=	1	00023316
1=	1	00023317
1=	1	00023318
1=	1	00023319
